codIBGE,municipio,ano,UF,expecvida,AmpT,Tmax,Tmin,homicidios,mortinf,acidtrans,renda_pc,indgini,razao_renda,IDHM,lnexpecvida,lnAmpT,lnTmax,lnTmin,lnrenda_pc,d1990,d2000,d2010,regiao
3305802,Teresópolis,2010,RJ,76.27,19.4,30.3,10.9,10.78,13.29,22.76,859.79,0.56,16.82,0.73,4.33427967617615,2.96527306606928,3.41114771251532,2.3887627892351,6.75668817338278,0,0,1,Sudeste
3502101,Andradina,1990,SP,69.1,17.1,31.2,14.1,0,25.26,5.72,464.09,0.52,14.01,768,4.23555473077362,2.83907846350861,3.44041809481544,2.64617479738412,6.14007849893462,1,0,0,Sudeste
3502101,Andradina,2000,SP,70.77,NA,NA,NA,12.46,17.4,14.24,707.79,0.58,19.78,717,4.25943518208769,NA,NA,NA,6.56214743952673,0,1,0,Sudeste
3502101,Andradina,2010,SP,78.07,NA,NA,NA,28.21,9.6,12.34,919.36,0.51,13.24,779,4.3576058601322,NA,NA,NA,6.82367777579092,0,0,1,Sudeste
3504503,Avaré,1990,SP,70.82,16.2,28.3,12.1,1.63,20.92,26.19,548.58,0.55,16.2,787,4.26014144668376,2.78501124223834,3.34286180464919,2.4932054526027,6.30733312140439,1,0,0,Sudeste
3504503,Avaré,2000,SP,72.09,20.3,30.3,10,6.42,16.6,12.84,735.8,0.56,18.25,683,4.27791533841649,3.01062088604774,3.41114771251532,2.30258509299405,6.60095834267067,0,1,0,Sudeste
3504503,Avaré,2010,SP,76.97,17.7,30.4,12.7,5.88,10.49,23.52,854.42,0.47,10.87,767,4.34341573554623,2.87356463957978,3.41444260841218,2.54160199346455,6.75042287617166,0,0,1,Sudeste
3509700,Campos do Jordão,1990,SP,69.12,18.1,22.9,4.8,0,25.21,26.93,555.86,0.52,13.74,0.76,4.2358441244958,2.89591193827178,3.13113691056019,1.56861591791385,6.32051646398285,1,0,0,Sudeste
3509700,Campos do Jordão,2000,SP,75.73,NA,23.3,NA,15.53,22.1,17.75,741.15,0.54,15.77,653,4.32717438312573,NA,3.14845336057165,NA,6.60820303395987,0,1,0,Sudeste
3509700,Campos do Jordão,2010,SP,76.1,19.4,24.6,5.2,22.45,13.1,14.28,911.4,0.59,19.67,749,4.33204826486764,2.96527306606928,3.20274644293832,1.64865862558738,6.81498187882978,0,0,1,Sudeste
3511102,Catanduva,1990,SP,73.12,17.6,31.7,14.1,8.57,20.13,26.79,649.09,0.51,13.24,804,4.29210192714589,2.86789890204411,3.45631668088323,2.64617479738412,6.47557138197405,1,0,0,Sudeste
3511102,Catanduva,2000,SP,75.38,22.6,34.7,12.1,9.28,17.9,17.62,757.21,0.53,14.74,705,4.32254198783899,3.11794990627824,3.54673968695281,2.4932054526027,6.62964062579841,0,1,0,Sudeste
3511102,Catanduva,2010,SP,76.2,18,31.9,13.9,8.65,12.43,27.66,945.05,0.46,10.08,785,4.3333614626926,2.89037175789616,3.4626060097908,2.63188884013665,6.85123783614697,0,0,1,Sudeste
3516200,Franca,1990,SP,71.74,14.6,28,13.4,4.71,21.09,12.87,645.33,0.46,10.31,803,4.27304847210414,2.68102152871429,3.3322045101752,2.59525470695687,6.46976181386582,1,0,0,Sudeste
3516200,Franca,2000,SP,73.03,17.8,30.5,12.7,5.8,17.2,21.15,709.4,0.51,12.9,688,4.29087031563202,2.87919845729804,3.41772668361337,2.54160199346455,6.56441954233952,0,1,0,Sudeste
3516200,Franca,2010,SP,75.5,15.2,28.8,13.6,5.2,14.3,20.51,846.57,0.46,10.14,0.78,4.32413265625498,2.72129542785223,3.3603753871419,2.61006979274201,6.74119289159787,0,0,1,Sudeste
3518800,Guarulhos,1990,SP,68.02,17.1,28.8,11.7,0,28.22,21.58,635.29,0.48,11.42,773,4.21980177957905,2.83907846350861,3.3603753871419,2.45958884180371,6.45408158755361,1,0,0,Sudeste
3518800,Guarulhos,2000,SP,69.27,19.3,29.6,10.3,72.87,19.08,16.47,694.75,0.52,14.53,678,4.23801191203451,2.96010509591084,3.38777436133001,2.33214389523559,6.54355206862261,0,1,0,Sudeste
3518800,Guarulhos,2010,SP,74.83,19,31.4,12.4,21.23,13.34,15.32,829.91,0.51,13.49,763,4.31521887409227,2.94443897916644,3.44680789291421,2.51769647261099,6.72131726117634,0,0,1,Sudeste
3520301,Iguape,1990,SP,67.67,NA,NA,NA,0,28.61,17.9,295.64,0.55,17.8,673,4.21464295024413,NA,NA,NA,5.68914249791669,1,0,0,Sudeste
3520301,Iguape,2000,SP,68.2,20,29.1,9.1,10.74,20.3,28.64,477.07,0.6,22.26,632,4.22244456484942,2.99573227355399,3.37073817417745,2.2082744135228,6.16766323064565,0,1,0,Sudeste
3520301,Iguape,2010,SP,75.84,NA,NA,NA,10.15,13.5,40.58,588.36,0.55,16.76,726,4.32862585794677,NA,NA,NA,6.37733900545114,0,0,1,Sudeste
3523909,Itu,1990,SP,68.21,NA,NA,NA,0,27.69,34.48,612.17,0.5,12.61,774,4.22259118166663,NA,NA,NA,6.417010021717,1,0,0,Sudeste
3523909,Itu,2000,SP,71.53,22.5,32,9.5,26.84,17.7,14.5,841.82,0.56,17.92,697,4.27011694212029,3.11351530921037,3.46573590279973,2.2512917986065,6.73556621466674,0,1,0,Sudeste
3523909,Itu,2010,SP,76.23,NA,NA,NA,10.13,12.9,25.31,1038.14,0.52,14.37,773,4.33375508600018,NA,NA,NA,6.9451859293902,0,0,1,Sudeste
3524303,Jaboticabal,1990,SP,68.03,19.1,31.9,12.8,6.76,28.18,28.75,701.77,0.53,14.63,772,4.21994878435697,2.94968833505258,3.4626060097908,2.54944517092557,6.553605715014,1,0,0,Sudeste
3524303,Jaboticabal,2000,SP,72.43,10.7,30.5,19.8,18.94,17,20.39,771.99,0.52,14.17,699,4.28262057820723,2.37024374146786,3.41772668361337,2.98568193770049,6.648971596573,0,1,0,Sudeste
3524303,Jaboticabal,2010,SP,76.08,NA,NA,NA,12.25,13.1,28.58,1015.51,0.52,14.26,778,4.33178541823713,NA,NA,NA,6.92314622833778,0,0,1,Sudeste
3527108,Lins,1990,SP,72.2,NA,NA,NA,0,21.93,15.36,623.21,0.55,16.76,787,4.27944004589878,NA,NA,NA,6.43488354064089,1,0,0,Sudeste
3527108,Lins,2000,SP,73.56,22.4,35.8,13.4,2.98,16.2,8.85,830.69,0.56,17.51,723,4.29810139973612,3.10906095886099,3.57794789340665,2.59525470695687,6.72225668073236,0,1,0,Sudeste
3527108,Lins,2010,SP,77.13,NA,NA,NA,13.66,11.7,20.48,919.53,0.45,9.76,786,4.34549230994591,NA,NA,NA,6.82386266993955,0,0,1,Sudeste
3541406,Presidente Prudente,1990,SP,70.98,18,32.2,14.2,12.69,20.55,34.44,711.2,0.57,17.86,795,4.26239814721835,2.89037175789616,3.47196645255036,2.65324196460721,6.56695368419969,1,0,0,Sudeste
3541406,Presidente Prudente,2000,SP,73.58,21.5,33,11.5,10.38,17.2,20.24,954.44,0.59,20.25,746,4.29837324967663,3.06805293513362,3.49650756146648,2.4423470353692,6.86112478105382,0,1,0,Sudeste
3541406,Presidente Prudente,2010,SP,76.49,16.5,31.7,15.2,21.14,12.1,18.32,1080.22,0.54,15.18,806,4.33716001333377,2.80336038090653,3.45631668088323,2.72129542785223,6.98492000307719,0,0,1,Sudeste
3543402,Ribeirão Preto,1990,SP,72.99,23.8,29.9,6.1,0,22.37,30.91,899.18,0.53,14.64,825,4.29032244546354,3.16968558067743,3.39785848039664,1.80828877117927,6.80148323689919,1,0,0,Sudeste
3543402,Ribeirão Preto,2000,SP,74.4,NA,NA,NA,43.17,18.52,23.33,1070.28,0.56,17.55,733,4.30945594183905,NA,NA,NA,6.97567557546612,0,1,0,Sudeste
3543402,Ribeirão Preto,2010,SP,75.65,NA,NA,NA,10.49,16.88,23.55,1314.04,0.54,15.31,0.8,4.32611744023437,NA,NA,NA,7.18086163998153,0,0,1,Sudeste
3546603,Santa Fé do Sul,1990,SP,71.57,NA,NA,NA,0,23.2,25.96,468.55,0.49,12.18,781,4.27067599175051,NA,NA,NA,6.14964281956983,1,0,0,Sudeste
3546603,Santa Fé do Sul,2000,SP,72.24,21.7,35.1,13.4,3.7,17,37.03,708.55,0.57,18.24,706,4.27999390910873,3.07731226054641,3.55820113047182,2.59525470695687,6.56322062827088,0,1,0,Sudeste
3546603,Santa Fé do Sul,2010,SP,75.41,NA,NA,NA,3.34,13,16.68,924.06,0.49,11.52,784,4.32293989221456,NA,NA,NA,6.82877700459843,0,0,1,Sudeste
3548500,Santos,1990,SP,71.52,15.3,31.3,16,0,19.29,22.85,1075.13,0.52,14.34,0.83,4.26997713086526,2.72785282839839,3.44361809754611,2.77258872223978,6.98019686348285,1,0,0,Sudeste
3548500,Santos,2000,SP,72.27,NA,NA,NA,31.72,16.88,1.93,1441.86,0.53,15.37,785,4.28040910529489,NA,NA,NA,7.27368922575297,0,1,0,Sudeste
3548500,Santos,2010,SP,76.13,NA,NA,NA,11.86,13.7,14.65,1693.65,0.55,17.33,0.84,4.33244240531812,NA,NA,NA,7.43464124229464,0,0,1,Sudeste
3550308,São Paulo,1990,SP,68.56,15.3,27.8,12.5,0,24.19,23.65,1050.76,0.56,18.04,804,4.22770927428952,2.72785282839839,3.32503602069659,2.52572864430826,6.9572689908516,1,0,0,Sudeste
3550308,São Paulo,2000,SP,70.66,17.9,28.8,10.9,57.43,18.44,0.07,1216.54,0.61,23.95,733,4.257879641931,2.88480071284671,3.3603753871419,2.3887627892351,7.10376604289961,0,1,0,Sudeste
3550308,São Paulo,2010,SP,76.3,18.2,30.9,12.7,14.77,13.15,13.6,1516.21,0.62,25.32,805,4.33467293829041,2.90142159408275,3.4307561839037,2.54160199346455,7.32396907903641,0,0,1,Sudeste
3551405,Serra Azul,1990,SP,66.2,20.6,29.6,9,0,33.62,48.61,376.08,0.4,7.87,675,4.19268046294296,3.02529107579554,3.38777436133001,2.19722457733622,5.92980188671588,1,0,0,Sudeste
3551405,Serra Azul,2000,SP,68.15,NA,NA,NA,0,25.2,26.37,429,0.49,12.19,596,4.22171115814254,NA,NA,NA,6.06145691892802,0,1,0,Sudeste
3551405,Serra Azul,2010,SP,73.6,NA,NA,NA,26,17,51.99,613.57,0.45,9.73,686,4.29864502573483,NA,NA,NA,6.41929435707162,0,0,1,Sudeste
3554102,Taubaté,1990,SP,71.98,NA,NA,NA,0,18.26,29.47,627.94,0.54,16.05,815,4.27638830265088,NA,NA,NA,6.44244462050255,1,0,0,Sudeste
3554102,Taubaté,2000,SP,72.73,21.3,30.9,9.6,23.73,16.5,18.49,912.43,0.57,18.84,734,4.28675395416645,3.05870707271538,3.4307561839037,2.26176309847379,6.81611137018534,0,1,0,Sudeste
3554102,Taubaté,2010,SP,77.98,23.3,32.6,9.3,19.95,10.12,3.92,1011.95,0.51,13.08,0.8,4.35645238355445,3.14845336057165,3.48431228837266,2.23001440015921,6.91963444151221,0,0,1,Sudeste
3555406,Ubatuba,1990,SP,69.93,17.6,31.1,13.5,0,29.19,54.85,520.3,0.54,16.01,769,4.24749474171578,2.86789890204411,3.43720781918519,2.60268968544438,6.25440556829626,1,0,0,Sudeste
3555406,Ubatuba,2000,SP,71.99,17.4,29.8,12.4,49.93,23.8,27.9,635.69,0.57,18.3,633,4.27652722048121,2.85647020622048,3.39450839351136,2.51769647261099,6.45471102312806,0,1,0,Sudeste
3555406,Ubatuba,2010,SP,75.47,NA,NA,NA,19.81,14.4,14.85,803.5,0.58,18.73,751,4.32373522629678,NA,NA,NA,6.68897718517757,0,0,1,Sudeste
3557105,Votuporanga,1990,SP,71.11,17.3,32.4,15.1,4.53,20.23,21.16,514.28,0.53,14.96,788,4.26422797389543,2.85070650150373,3.47815842279828,2.71469474382088,6.24276786421605,1,0,0,Sudeste
3557105,Votuporanga,2000,SP,71.92,21.9,34.7,12.8,2.6,16.3,33.75,818.14,0.57,17.68,723,4.27555439016337,3.08648663682246,3.54673968695281,2.54944517092557,6.70703347110266,0,1,0,Sudeste
3557105,Votuporanga,2010,SP,76.44,20.9,35.4,14.5,8.06,12.6,25.33,977.39,0.49,11.74,0.79,4.33650611937207,3.03974915897077,3.56671182013973,2.67414864942653,6.88488575355801,0,0,1,Sudeste
4104303,Campo Mourão,1990,PR,64.33,20.6,30.5,9.9,0,31.9,35.23,421.49,0.54,15.58,733,4.16402608542291,3.02529107579554,3.41772668361337,2.29253475714054,6.04379605236806,1,0,0,Sul
4104303,Campo Mourão,2000,PR,67.99,23.3,30.4,7.1,13.37,20.92,36.48,559.12,0.56,18.07,675,4.21936063553837,3.14845336057165,3.41444260841218,1.96009478404727,6.32636411916887,0,1,0,Sul
4104303,Campo Mourão,2010,PR,75.44,18.3,29.9,11.6,52.85,12.1,30.36,843.42,0.5,12.5,757,4.3233376383252,2.90690105984738,3.39785848039664,2.45100509811232,6.73746505457173,0,0,1,Sul
4104907,Castro,1990,PR,63.73,22,27.5,5.5,12.48,40.44,12.49,377.04,0.68,35.48,686,4.1546554093262,3.09104245335832,3.31418600467253,1.70474809223843,5.93235128261548,1,0,0,Sul
4104907,Castro,2000,PR,66.18,23.1,27,3.9,20.01,19.56,16.92,460.48,0.63,26.77,613,4.19237830249347,3.13983261752775,3.29583686600433,1.3609765531356,6.132269423699,0,1,0,Sul
4104907,Castro,2010,PR,74.36,20.8,28,7.2,16.08,13.6,30.69,639.54,0.53,15.16,703,4.30891816285324,3.03495298670727,3.3322045101752,1.97408102602201,6.4607491679291,0,0,1,Sul
4105805,Colombo,1990,PR,64.09,NA,NA,NA,0,26.76,33.12,349.65,0.42,8.13,693,4.16028834551614,NA,NA,NA,5.85693265414988,1,0,0,Sul
4105805,Colombo,2000,PR,69.25,NA,NA,NA,35.76,10.78,21.34,476.96,0.46,10.24,0.63,4.23772314506745,NA,NA,NA,6.16743262992976,0,1,0,Sul
4105805,Colombo,2010,PR,77.17,NA,NA,NA,70.43,9.6,30.38,682.85,0.41,7.77,733,4.34601078046951,NA,NA,NA,6.52627521612443,0,0,1,Sul
4106902,Curitiba,1990,PR,68.7,20.6,27.8,7.2,11.78,30.17,35.74,878.39,0.55,16.89,819,4.2297491992283,3.02529107579554,3.32503602069659,1.97408102602201,6.77809068635531,1,0,0,Sul
4106902,Curitiba,2000,PR,71.57,20.8,27,6.2,20.71,13.36,26.26,1225.28,0.59,21.47,0.75,4.27067599175051,3.03495298670727,3.29583686600433,1.82454929205105,7.11092466828893,0,1,0,Sul
4106902,Curitiba,2010,PR,76.3,18.8,28.2,9.4,42.76,11.91,17.57,1581.04,0.55,17.04,823,4.33467293829041,2.9338568698359,3.33932197794407,2.24070968927596,7.36583813733218,0,0,1,Sul
4108809,Guaíra,1990,PR,67.43,22.4,33.7,11.3,0,31.99,30,363.44,0.58,19.59,692,4.21109002274649,3.10906095886099,3.51749783735832,2.42480272571829,5.89561422145115,1,0,0,Sul
4108809,Guaíra,2000,PR,71.14,NA,NA,NA,44.39,16.36,23.9,502.14,0.59,20.99,643,4.26464976652031,NA,NA,NA,6.21887896527284,0,1,0,Sul
4108809,Guaíra,2010,PR,75.17,NA,NA,NA,92.6,12.5,47.89,795.84,0.57,18.44,724,4.31975221518938,NA,NA,NA,6.67939816061504,0,0,1,Sul
4111407,Ivaí,1990,PR,60.92,20.1,27.5,7.4,8.73,54.17,17.46,180.21,0.54,16.16,544,4.10956152802696,3.00071981506503,3.31418600467253,2.00148000021012,5.19412283753018,1,0,0,Sul
4111407,Ivaí,2000,PR,66.35,23.6,28.7,5.1,24.67,27.35,67.59,284.21,0.55,17.48,536,4.19494376077822,3.16124671203156,3.35689712276558,1.62924053973028,5.64971340153236,0,1,0,Sul
4111407,Ivaí,2010,PR,72.48,20,29.1,9.1,15.3,17.4,22.95,469.13,0.5,13.41,651,4.28331066173472,2.99573227355399,3.37073817417745,2.2082744135228,6.15087991553854,0,0,1,Sul
4111803,Jacarezinho,1990,PR,69.16,20.8,31.1,10.3,4.89,26.77,7.34,391.82,0.54,16.19,713,4.23642266081509,3.03495298670727,3.43720781918519,2.33214389523559,5.97080255065989,1,0,0,Sul
4111803,Jacarezinho,2000,PR,70.51,NA,NA,NA,14.82,17.61,44.44,570.08,0.59,20.5,644,4.25575454373095,NA,NA,NA,6.34577670185753,0,1,0,Sul
4111803,Jacarezinho,2010,PR,75.61,NA,NA,NA,7.52,11.9,30.07,770.55,0.53,14.63,743,4.32558854957018,NA,NA,NA,6.64710454558139,0,0,1,Sul
4113700,Londrina,1990,PR,68.48,19.9,30.2,10.3,7.69,28.77,29.74,647.74,0.56,17.88,792,4.22654173183349,2.99071973173045,3.40784192438082,2.33214389523559,6.47348938126825,1,0,0,Sul
4113700,Londrina,2000,PR,71.37,22.8,31.5,8.7,16.63,13.36,27.59,868.8,0.57,18.89,716,4.26787761298298,3.1267605359604,3.44998754583159,2.16332302566054,6.76711294917967,0,1,0,Sul
4113700,Londrina,2010,PR,75.19,19.6,31.2,11.6,23.41,11.73,30.78,1083.35,0.51,13.54,778,4.32001824338994,2.97552956623647,3.44041809481544,2.45100509811232,6.98781337115272,0,0,1,Sul
4115200,Maringá,1990,PR,66.51,17.3,30.6,13.3,9.98,28.77,44.95,635.43,0.51,12.99,794,4.19735231229633,2.85070650150373,3.42100000895834,2.58776403522771,6.45430193507402,1,0,0,Sul
4115200,Maringá,2000,PR,72.22,20.7,31.4,10.7,7.12,12.63,29.96,916.87,0.55,16.49,0.74,4.27971701584931,3.03013370027132,3.44680789291421,2.37024374146786,6.82096569557631,0,1,0,Sul
4115200,Maringá,2010,PR,76.1,17.5,31.4,13.9,9.88,11.05,40.82,1202.63,0.49,11.62,808,4.33204826486764,2.86220088092947,3.44680789291421,2.63188884013665,7.09226610424476,0,0,1,Sul
4118204,Paranaguá,1990,PR,63.9,17.7,30.4,12.7,0,30.82,31.58,448.69,0.52,13.87,769,4.15731936138349,2.87356463957978,3.41444260841218,2.54160199346455,6.10633222612784,1,0,0,Sul
4118204,Paranaguá,2000,PR,68.2,17.7,29.7,12,23.82,12.63,19.21,604.48,0.55,16.8,645,4.22244456484942,2.87356463957978,3.39114704580865,2.484906649788,6.40436858431314,0,1,0,Sul
4118204,Paranaguá,2010,PR,76.12,18,32,14,27.22,10.81,26.52,765.85,0.52,14.09,0.75,4.33231104242795,2.89037175789616,3.46573590279973,2.63905732961526,6.64098632811056,0,0,1,Sul
4122503,Roncador,1990,PR,61.43,15.2,27.5,12.3,0,49.88,17.07,203.1,0.52,14,549,4.11789831517584,2.72129542785223,3.31418600467253,2.50959926237837,5.31369846858634,1,0,0,Sul
4122503,Roncador,2000,PR,66.08,19.6,30.1,10.5,0,23.48,28.71,289.27,0.6,23,547,4.19086612921272,2.97552956623647,3.40452517175483,2.35137525716348,5.66736050802223,0,1,0,Sul
4122503,Roncador,2010,PR,72.84,21.1,31.1,10,25.49,16.8,25.49,500.36,0.53,15.22,681,4.28826525485941,3.04927304048202,3.43720781918519,2.30258509299405,6.21532783934654,0,0,1,Sul
4203600,Campos Novos,1990,SC,67.56,20.3,27.7,7.4,0,24.75,23.36,328.88,0.57,19.06,0.62,4.2130160919396,3.01062088604774,3.32143241319329,2.00148000021012,5.79569294258962,1,0,0,Sul
4203600,Campos Novos,2000,SC,73.94,23.5,27.2,3.7,13.47,20.1,32.68,504.63,0.58,20.3,617,4.30325395350849,3.15700042115011,3.30321697330195,1.30833281965018,6.2238254874718,0,1,0,Sul
4203600,Campos Novos,2010,SC,76.64,19.6,27.8,8.2,29.96,11.4,32.96,708.77,0.46,9.99,742,4.3391191336626,2.97552956623647,3.32503602069659,2.10413415427021,6.56353107333871,0,0,1,Sul
4204202,Chapecó,1990,SC,72.94,20.1,30.1,10,0,23.57,24.38,437.01,0.56,18.05,774,4.28963718538053,3.00071981506503,3.40452517175483,2.30258509299405,6.07995607812897,1,0,0,Sul
4204202,Chapecó,2000,SC,76.29,23.9,30,6.1,11.3,20.4,29.9,674.35,0.57,18.84,682,4.33454186810214,3.17387845893747,3.40119738166216,1.80828877117927,6.51374926396287,0,1,0,Sul
4204202,Chapecó,2010,SC,77.25,17,28.5,11.5,16.61,10.6,36.43,1017.34,0.48,11.09,0.79,4.34704691577786,2.83321334405622,3.3499040872746,2.4423470353692,6.92494665679471,0,0,1,Sul
4205407,Florianópolis,1990,SC,71.25,17.2,29.6,12.4,5.09,21.5,34.85,921.95,0.55,17.88,833,4.26619481914876,2.84490938381941,3.38777436133001,2.51769647261099,6.82649099215117,1,0,0,Sul
4205407,Florianópolis,2000,SC,72.81,NA,NA,NA,10.84,18.26,27.39,1383.78,0.56,19,766,4.28785330840662,NA,NA,NA,7.23257416400464,0,1,0,Sul
4205407,Florianópolis,2010,SC,77.35,18,30.7,12.7,21.71,10.81,21.01,1798.12,0.54,15.94,847,4.34834057701907,2.89037175789616,3.42426265459315,2.54160199346455,7.49449695362763,0,0,1,Sul
4207502,Indaial,1990,SC,69.82,17.3,32.4,15.1,6.63,25.34,33.16,493.33,0.41,7.75,829,4.24592050167689,2.85070650150373,3.47815842279828,2.71469474382088,6.20117832131047,1,0,0,Sul
4207502,Indaial,2000,SC,73.36,24.5,32.6,8.1,7.29,17.6,55.89,675.42,0.46,10.04,678,4.29537882794821,3.19867311755068,3.48431228837266,2.09186406167839,6.51533471959477,0,1,0,Sul
4207502,Indaial,2010,SC,77.39,19.9,32.5,12.6,7.17,10.4,64.54,945.33,0.39,7.05,777,4.34885757328237,2.99071973173045,3.48124008933569,2.53369681395743,6.8515340728846,0,0,1,Sul
4209003,Joaçaba,1990,SC,73.86,20.2,30.1,9.9,3.55,18.51,28.43,680.87,0.59,21.6,811,4.30217140942442,3.00568260440716,3.40452517175483,2.29253475714054,6.52337139218504,1,0,0,Sul
4209003,Joaçaba,2000,SC,76.35,26,30.6,4.6,12.18,18.3,24.35,891.5,0.57,18.62,741,4.33532803166464,3.25809653802148,3.42100000895834,1.52605630349505,6.79290543730319,0,1,0,Sul
4209003,Joaçaba,2010,SC,78.44,NA,NA,NA,10.92,9.2,29.12,1338.5,0.54,15.55,827,4.36233400132815,NA,NA,NA,7.19930486296041,0,0,1,Sul
4209300,Lages,1990,SC,66.95,20.7,26.9,6.2,10.57,29.1,27.77,426.19,0.56,17.93,743,4.20394607213718,3.03013370027132,3.29212628660779,1.82454929205105,6.05488525622642,1,0,0,Sul
4209300,Lages,2000,SC,71.92,24.1,27.1,3,10.53,22.5,17.98,664.81,0.6,21.77,674,4.27555439016337,3.18221184049661,3.29953372788566,1.09861228866811,6.49950128554604,0,1,0,Sul
4209300,Lages,2010,SC,77.04,22,29,7,14.43,10.71,23.84,878.34,0.54,16.26,0.77,4.34432476748987,3.09104245335832,3.36729582998647,1.94591014905531,6.77803376241138,0,0,1,Sul
4213302,Ponte Alta,1990,SC,64.73,18.4,31.4,13,0,42.02,21.04,318.35,0.61,23.5,654,4.17022477255742,2.91235066461494,3.44680789291421,2.56494935746154,5.76315140646303,1,0,0,Sul
4213302,Ponte Alta,2000,SC,68.78,19,32.7,13.7,0,29.2,113.4,332.68,0.59,21.91,0.52,4.23091300500412,2.94443897916644,3.48737507790321,2.61739583283408,5.80718106700049,0,1,0,Sul
4213302,Ponte Alta,2010,SC,73.23,NA,NA,NA,0,16.2,100.48,503.47,0.45,9.8,673,4.29360517307298,NA,NA,NA,6.22152412746392,0,0,1,Sul
4216503,São Joaquim,1990,SC,67.43,18,23.1,5.1,0,32.55,35.88,294.36,0.54,15.73,657,4.21109002274649,2.89037175789616,3.13983261752775,1.62924053973028,5.6848035080584,1,0,0,Sul
4216503,São Joaquim,2000,SC,70.38,20,22.5,2.5,0,25.5,17.1,454.9,0.56,17.23,589,4.25390913189344,2.99573227355399,3.11351530921037,0.916290731874155,6.12007761457596,0,1,0,Sul
4216503,São Joaquim,2010,SC,74.01,17.7,23.9,6.2,11.89,15,23.78,641.75,0.48,11.29,687,4.30420021920937,2.87356463957978,3.17387845893747,1.82454929205105,6.46419881975125,0,0,1,Sul
4219002,Urussanga,1990,SC,73,18.7,29.9,11.2,0,17.24,50.2,397.39,0.49,12.39,775,4.29045944114839,2.92852352386054,3.39785848039664,2.41591377830105,5.98491816623795,1,0,0,Sul
4219002,Urussanga,2000,SC,76.93,NA,NA,NA,0,14.7,50.94,676.95,0.47,10.58,698,4.34289591747084,NA,NA,NA,6.51759741494112,0,1,0,Sul
4219002,Urussanga,2010,SC,77.54,22,32.6,10.6,0,10.3,19.45,883.42,0.4,7.56,772,4.35079393224278,3.09104245335832,3.48431228837266,2.36085400111802,6.78380073870692,0,0,1,Sul
4301602,Bagé,1990,RS,69.91,22.6,30.6,8,0,19.34,21.01,450.22,0.6,22.42,775,4.24720870052389,3.11794990627824,3.42100000895834,2.07944154167984,6.10973635218602,1,0,0,Sul
4301602,Bagé,2000,RS,72.16,25.1,31.1,6,9.1,18.2,11.97,593.18,0.58,19.83,659,4.27888587575437,3.22286784613774,3.43720781918519,1.79175946922805,6.38549789425373,0,1,0,Sul
4301602,Bagé,2010,RS,75.86,24,30.8,6.8,10.07,11.57,13.42,795.56,0.56,17.61,0.74,4.32888953626075,3.17805383034795,3.42751468997953,1.91692261218206,6.67904626919505,0,0,1,Sul
4302105,Bento Gonçalves,1990,RS,72.21,19.1,27.8,8.7,10.17,15.92,22.89,668.58,0.49,12.14,815,4.27957854046309,2.94968833505258,3.32503602069659,2.16332302566054,6.50515606028702,1,0,0,Sul
4302105,Bento Gonçalves,2000,RS,77.41,21.1,26.7,5.6,8.59,13.9,24.2,918.21,0.47,10.97,712,4.34911597121662,3.04927304048202,3.2846635654062,1.7227665977411,6.82242612262927,0,1,0,Sul
4302105,Bento Gonçalves,2010,RS,75.52,20.4,28.4,8,15.53,12.1,26.21,1196.56,0.44,9.39,778,4.32439752183724,3.01553490085017,3.34638914516716,2.07944154167984,7.08720605235107,0,0,1,Sul
4303509,Camaquã,1990,RS,66.34,NA,NA,NA,0,27.9,9.72,389.5,0.57,19.5,698,4.19479303351891,NA,NA,NA,5.9648638653108,1,0,0,Sul
4303509,Camaquã,2000,RS,69.44,24.6,30.2,5.6,9.76,17.8,21.14,528.6,0.55,17.46,609,4.24046307035209,3.20274644293832,3.40784192438082,1.7227665977411,6.27023200217019,0,1,0,Sul
4303509,Camaquã,2010,RS,74.14,NA,NA,NA,10.93,14,18.73,686.36,0.48,11.82,697,4.30595519772259,NA,NA,NA,6.53140227141742,0,0,1,Sul
4303608,Cambará do Sul,1990,RS,64,NA,NA,NA,0,25.25,NA,306.81,0.51,13.56,629,4.15888308335967,NA,NA,NA,5.72622866348603,1,0,0,Sul
4303608,Cambará do Sul,2000,RS,68.96,21.7,24.2,2.5,0,18.3,14.35,411.87,0.5,12.65,564,4.23352662635544,3.07731226054641,3.18635263316264,0.916290731874155,6.02070776557762,0,1,0,Sul
4303608,Cambará do Sul,2010,RS,75.25,20.5,25.9,5.4,0,12.4,29.95,643.45,0.45,9.51,697,4.32081590362899,3.02042488614436,3.25424296870549,1.68639895357023,6.46684432393967,0,0,1,Sul
4303905,Campo Bom,1990,RS,72.81,23.4,31.7,8.3,0,16.45,20.89,493.85,0.46,10.46,806,4.28785330840662,3.15273602236366,3.45631668088323,2.11625551480255,6.20223182735414,1,0,0,Sul
4303905,Campo Bom,2000,RS,75.91,26.4,32.2,5.8,7.27,15.3,14.05,726.27,0.48,10.98,669,4.32954842802868,3.27336401015227,3.47196645255036,1.75785791755237,6.58792184651327,0,1,0,Sul
4303905,Campo Bom,2010,RS,76.11,24.4,33.5,9.1,14.68,11.3,17.35,879.65,0.43,8.63,745,4.3321796622793,3.19458313229916,3.51154543883102,2.2082744135228,6.77952410108506,0,0,1,Sul
